symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
QCOM,QCOM,Qualcomm Inc.,퀄컴,반도체·통신,모바일 AP·5G 모뎀 칩,150.0,-0.17,73.9,185.53,124.07,-19.2,1.86,30.2,150.1,0.1,Strong Downtrend,1,135.85,10.42,False,152.06,-1.35,True,154.4,-2.85,False,3.0,1
PWR,PWR,"Quanta Services, Inc.","콴타 서비스, Inc.",산업재,"Quanta Services, Inc.는 전기 및 가스 유틸리티, 발전, 로드 센터, 제조, 통신, 파이프라인,",630.94,-0.99,67.7,637.28,290.34,-1.0,1.42,92.5,604.55,-4.2,Strong Uptrend,5,560.48,12.57,False,503.34,25.35,False,445.85,41.51,False,10.0,0
RL,RL,Ralph Lauren Corporation,랄프 로렌 주식회사,경기 소비재,"Ralph Lauren Corporation은 북미, 유럽, 아시아 및 전 세계에서 라이프스타일 제품을 디자인, 마케팅 및 유통합니다. 포함한 의류를 제공합니다.",366.87,-0.95,50.6,389.52,219.38,-5.8,0.52,25.0,411.26,12.1,Strong Uptrend,5,357.56,2.6,False,355.18,3.29,False,324.76,12.97,False,54.0,0
RJF,RJF,"Raymond James Financial, Inc.","레이몬드 제임스 파이낸셜, Inc.",금융 서비스,"다양한 금융 서비스 회사인 Raymond James Financial, Inc.는 개인 고객 그룹, 자본 시장, 자산 관리, 은행 및 기타 서비스를 제공합니다.",155.69,0.9,61.6,174.67,135.23,-10.9,0.83,14.7,174.25,11.9,Strong Downtrend,1,152.17,2.31,False,157.26,-1.0,True,158.14,-1.55,True,48.0,2
DGX,DGX,Quest Diagnostics Incorporated,Quest Diagnostics 통합,헬스케어,Quest Diagnostics Incorporated는 미국에서 진단 테스트 및 서비스를 제공합니다. 진단정보 서비스를 개발 및 제공하는 회사입니다.,195.05,-0.8,46.7,210.99,164.21,-7.6,0.62,21.6,223.12,14.4,Uptrend,4,198.59,-1.78,True,189.61,2.87,False,182.59,6.82,False,52.0,1
O,O,Realty Income Corporation,부동산 소득 공사,부동산·리츠,S&P 500 기업인 Realty Income Corporation은 세계 유수의 기업들의 부동산 파트너입니다. 우리는 풀 서비스 부동산 캐피털로서 고객에게 서비스를 제공합니다.,63.55,1.27,51.8,67.26,51.86,-5.5,1.0,54.3,68.4,7.6,Strong Uptrend,5,63.53,0.03,True,60.23,5.51,False,58.08,9.42,False,44.0,1
RTX,RTX,RTX Corporation,RTX 주식회사,산업재,"항공우주 및 방위 기업인 RTX Corporation은 전 세계 상업, 군사 및 정부 고객에게 시스템과 서비스를 제공합니다. 통해 운영됩니다",175.68,1.33,28.3,212.16,122.73,-17.2,0.95,33.0,215.2,22.5,Neutral,3,197.98,-11.26,False,189.96,-7.52,False,171.12,2.66,False,38.0,0
REG,REG,Regency Centers Corporation,리젠시 센터 공사,부동산·리츠,Regency Centers Corporation은 완전히 통합된 부동산 회사이자 운영을 시작한 자체 관리 및 자체 관리 부동산 투자 신탁입니다.,80.31,0.45,61.5,81.12,65.81,-1.0,1.28,28.5,82.84,3.2,Strong Uptrend,5,76.97,4.34,False,72.82,10.29,False,71.1,12.95,False,45.0,0
REGN,REGN,Regeneron Pharmaceuticals,리제네론,바이오·제약,아일리아·두필루맙 항체 치료제,731.77,-1.7,40.8,811.29,481.15,-9.8,0.79,17.6,878.02,20.0,Neutral,3,763.05,-4.1,False,751.47,-2.62,False,656.94,11.39,False,45.0,0
RF,RF,Regions Financial Corporation,지역 금융공사,금융 서비스,지역금융공사는 금융지주회사로서 개인 및 기업 고객에게 다양한 은행 및 관련 상품과 서비스를 제공하고 있습니다. 그것,28.33,0.25,60.5,30.66,19.58,-7.6,0.65,11.8,30.69,8.3,Uptrend,4,27.68,2.35,False,27.05,4.73,False,25.53,10.97,False,46.0,0
RMD,RMD,ResMed Inc.,레스메드(주),헬스케어,"ResMed Inc.는 호흡기 질환을 진단, 치료 및 관리하기 위한 의료 기기 및 클라우드 기반 소프트웨어 애플리케이션을 개발, 제조, 유통 및 판매합니다.",217.14,-2.2,34.7,292.36,217.14,-25.7,1.13,21.5,289.93,33.5,Strong Downtrend,0,239.77,-9.44,False,244.82,-11.31,False,254.61,-14.72,False,31.0,0
RVTY,RVTY,"Revvity, Inc.",주식회사 리바이티,헬스케어,"Revvity, Inc.는 건강 과학 솔루션, 기술 및 서비스를 제공합니다. 이 회사는 기기, 시약, 소프트웨어, 구독, 탐지 및 i를 제공합니다.",85.18,-1.87,38.7,117.66,82.32,-27.6,0.93,41.3,113.93,33.8,Strong Downtrend,1,92.71,-8.12,False,97.01,-12.19,False,94.43,-9.8,False,40.0,0
HOOD,HOOD,"Robinhood Markets, Inc.","로빈후드 마켓, Inc.",금융 서비스,"Robinhood Markets, Inc.는 미국에서 금융 서비스 플랫폼을 운영하고 있습니다. 회사의 플랫폼을 통해 사용자는 주식, 상장지수펀드에 투자할 수 있습니다.",82.07,-2.24,53.0,152.46,46.62,-46.2,0.66,40.0,101.15,23.2,Strong Downtrend,1,77.25,6.24,False,98.41,-16.6,False,101.94,-19.49,False,29.0,0
RSG,RSG,"Republic Services, Inc.","리퍼블릭 서비스, Inc.",산업재,"Republic Services, Inc.는 자회사와 함께 미국과 캐나다에서 환경 서비스를 제공합니다. 컬렉션 및 프로에 참여하고 있습니다.",208.15,0.99,41.8,255.27,202.94,-18.5,1.09,30.4,245.38,17.9,Downtrend,2,218.94,-4.93,False,215.25,-3.3,False,224.55,-7.3,False,38.0,0
ROK,ROK,"Rockwell Automation, Inc.","로크웰 오토메이션, Inc.",산업재,"Rockwell Automation, Inc.는 자회사와 함께 북미, 유럽, 중남미 지역에 산업 자동화 및 디지털 전환 솔루션을 제공합니다.",401.29,-1.38,55.6,428.82,242.82,-6.4,0.68,45.9,421.57,5.1,Neutral,3,388.09,3.4,False,392.39,2.27,False,364.36,10.14,False,33.0,0
ROL,ROL,"Rollins, Inc.","롤린스, Inc.",경기 소비재,"Rollins, Inc.는 자회사를 통해 미국의 주거 및 상업 고객에게 해충 및 야생 동물 방제 서비스와 보호 서비스를 제공합니다.",55.74,-0.41,52.7,65.4,52.46,-14.8,0.71,51.1,64.25,15.3,Strong Downtrend,1,57.24,-2.62,False,58.77,-5.16,False,57.62,-3.26,False,34.0,0
ROST,ROST,Ross Stores Inc.,로스 스토어스,유통·소매,오프프라이스 의류·생활용품,225.52,-0.29,59.7,228.25,125.73,-1.2,0.56,34.2,233.81,3.7,Strong Uptrend,5,210.18,7.3,False,194.21,16.12,False,168.8,33.6,False,42.0,0
RCL,RCL,Royal Caribbean Cruises Ltd.,로얄 캐리비안 크루즈 주식회사,경기 소비재,"Royal Caribbean Cruises Ltd.는 전 세계적으로 크루즈 회사로 운영됩니다. 이 회사는 Royal Caribbean International, Celebrity Cruises 산하의 크루즈를 운영하고 있습니다.",255.89,-1.15,40.1,361.56,211.8,-29.2,0.88,16.4,343.54,34.3,Strong Downtrend,1,290.74,-11.99,False,282.73,-9.49,False,294.72,-13.18,False,47.0,0
ROP,ROP,"Roper Technologies, Inc.","로퍼 테크놀로지스, Inc.",기술,"Roper Technologies, Inc.는 미국, 캐나다, 유럽, 아시아 및 국제적으로 수직 소프트웨어 및 기술 지원 제품을 설계하고 개발합니다.",354.12,0.47,47.9,578.4,314.73,-38.8,1.04,22.1,453.75,28.1,Strong Downtrend,1,350.5,1.03,True,391.71,-9.6,False,461.34,-23.24,False,48.0,1
SNDK,SNDK,Sandisk Corporation,샌디스크 주식회사,기술,"Sandisk Corporation은 미국, 유럽, 중동 지역에서 NAND 플래시 기술을 사용하는 데이터 저장 장치 및 솔루션을 개발, 제조 및 판매합니다.",1002.35,-6.34,64.1,1070.2,32.11,-6.3,0.81,,967.67,-3.5,Strong Uptrend,5,711.83,40.81,False,503.07,99.25,False,287.83,248.24,False,35.0,0
SPGI,SPGI,S&P Global Inc.,S&P 글로벌 주식회사,금융 서비스,"S&P Global Inc.는 자회사와 함께 글로벌 자본, 에너지 및 원자재 부문에서 벤치마크, 데이터, 분석 및 워크플로우 솔루션을 제공합니다.",433.47,-0.86,49.6,560.76,389.85,-22.7,1.45,29.6,535.71,23.6,Strong Downtrend,1,430.82,0.62,True,471.08,-7.98,False,493.77,-12.21,False,46.0,1
CRM,CRM,"Salesforce, Inc.","세일즈포스, Inc.",기술,"Salesforce, Inc.는 미국, 유럽 및 세계 각지의 기업과 고객을 연결하는 고객 관계 관리 기술 서비스를 제공합니다.",181.32,0.63,48.5,288.99,164.96,-37.3,0.52,23.2,268.87,48.3,Strong Downtrend,0,187.69,-3.39,False,216.01,-16.06,False,235.64,-23.05,False,38.0,0
STX,STX,Seagate Technology Holdings plc,씨게이트 테크놀로지 홀딩스 plc,기술,"Seagate Technology Holdings plc는 싱가포르, 미국, 네덜란드에서 데이터 스토리지 기술 및 인프라 솔루션 제공에 참여하고 있습니다.",579.03,-2.82,70.1,595.86,80.56,-2.8,1.37,65.2,549.16,-5.2,Strong Uptrend,5,440.09,31.57,False,367.88,57.4,False,268.66,115.53,False,0.0,0
SBAC,SBAC,SBA Communications Corporation,SBA 커뮤니케이션즈 코퍼레이션,부동산·리츠,"SBA Communications Corporation은 무선 통신 인프라의 선도적인 독립 소유자이자 운영자입니다. 여기에는 타워, 건물, 옥상 등이 포함됩니다.",217.59,1.2,59.2,238.08,165.15,-8.6,0.69,22.2,231.4,6.3,Uptrend,4,195.39,11.36,False,192.62,12.96,False,202.34,7.54,False,42.0,0
SLB,SLB,SLB N.V.,SLB N.V.,에너지,"SLB N.V.는 전 세계 에너지 산업을 기술 제공에 참여하고 있습니다. 회사는 디지털 및 통합, 구성 등 4개 부문으로 운영됩니다.",55.65,0.76,65.7,56.15,31.29,-0.9,0.86,24.5,58.9,5.8,Strong Uptrend,5,50.42,10.37,False,45.25,22.98,False,39.6,40.53,False,28.0,0
SRE,SRE,Sempra,셈프라,유틸리티,"Sempra는 미국과 멕시코에서 규제 대상 유틸리티 사업에 종사하고 있습니다. Sempra California, Sempra Texas Utilitie의 세 부문을 통해 운영됩니다.",92.9,0.48,42.0,99.75,71.6,-6.9,0.56,33.8,104.29,12.3,Uptrend,4,93.62,-0.77,True,91.24,1.82,True,85.69,8.41,False,46.0,2
SHW,SHW,The Sherwin-Williams Company,셔윈-윌리엄스 컴퍼니,원자재,"Sherwin-Williams Company는 페인트, 코팅 및 관련 제품의 개발, 제조, 유통 및 판매에 종사하고 있습니다.",324.27,-3.52,43.5,373.53,303.53,-13.2,1.14,31.6,379.9,17.2,Strong Downtrend,1,338.78,-4.28,False,337.77,-4.0,False,342.56,-5.34,False,32.0,0
NOW,NOW,"ServiceNow, Inc.","서비스나우, Inc.",기술,"ServiceNow, Inc.는 북미, 유럽, 중동 및 아프리카, 아시아 태평양 및 국제적으로 디지털 워크플로우를 위한 클라우드 기반 솔루션을 제공합니다.",90.49,0.04,41.8,208.94,83.0,-56.7,0.72,53.9,143.34,58.4,Strong Downtrend,0,104.63,-13.51,False,129.58,-30.17,False,159.95,-43.43,False,19.0,0
SWKS,SWKS,"Skyworks Solutions, Inc.","스카이웍스 솔루션즈, Inc.",기술,"Skyworks Solutions, Inc.는 자회사와 함께 아날로그 및 혼합 신호 반도체 제품과 솔루션을 개발, 제조 및 판매합니다.",60.98,-1.84,60.8,81.06,52.5,-24.8,0.77,23.4,66.95,9.8,Strong Downtrend,1,57.62,5.83,False,60.44,0.89,True,66.17,-7.84,False,34.0,1
SPG,SPG,"Simon Property Group, Inc.","사이먼 프로퍼티 그룹, Inc.",부동산·리츠,"Simon Property Group, Inc.(NYSE:SPG)는 자체 관리 및 자체 관리 부동산 투자 신탁(REIT)입니다. Simon Property Group, L.P. 또는 Operatin",202.75,0.73,59.6,207.56,149.34,-2.3,0.7,14.3,208.55,2.9,Strong Uptrend,5,194.33,4.33,False,187.73,8.0,False,176.34,14.98,False,49.0,0
SJM,SJM,The J. M. Smucker Company,J. M. 스머커 컴퍼니,필수 소비재,"J. M. Smucker Company는 전 세계적으로 브랜드 식품 및 음료 제품을 제조 및 판매합니다. 이 회사는 미국 소매 커피,",98.05,2.85,54.8,116.0,89.53,-15.5,2.02,,117.81,20.2,Strong Downtrend,1,102.47,-4.31,False,101.73,-3.62,False,102.99,-4.8,False,44.0,0
SO,SO,The Southern Company,남부 회사,유틸리티,Southern Company는 자회사를 통해 전기 판매에 참여하고 있습니다. 회사는 소매 고객과 도매 고객에게 전기 서비스를 제공합니다.,94.41,0.68,47.9,99.11,82.21,-4.7,0.71,24.1,101.55,7.6,Uptrend,4,94.76,-0.37,True,91.09,3.64,False,91.03,3.71,False,46.0,1
SW,SW,Smurfit Westrock Plc,스머핏 웨스트록 Plc,경기 소비재,"Smurfit Westrock Plc는 자회사와 함께 컨테이너 보드, 골판지 용기 및 기타 종이 기반 포장재를 제조, 유통 및 판매합니다.",40.56,1.3,47.8,51.84,32.5,-21.8,1.34,30.5,54.54,34.5,Downtrend,2,42.75,-5.12,False,40.3,0.65,True,41.86,-3.11,False,57.0,1
SNA,SNA,Snap-on Incorporated,스냅온 통합,산업재,"Snap-on Incorporated는 전 세계 전문 사용자를 위한 도구, 장비, 진단, 수리 정보 및 시스템 솔루션을 제조 및 판매합니다. 그것은 오",377.53,-1.81,51.0,390.75,299.62,-3.4,0.76,19.5,389.81,3.3,Strong Uptrend,5,374.51,0.81,True,360.75,4.65,False,341.22,10.64,False,53.0,1
SOLV,SOLV,Solventum Corporation,솔벤텀 코퍼레이션,헬스케어,"의료 회사인 Solventum Corporation은 중요한 고객 및 환자 요구 사항을 해결하기 위한 솔루션 포트폴리오를 개발, 제조 및 상용화합니다.",67.51,-3.25,47.9,86.14,62.49,-21.6,0.59,7.6,84.08,24.5,Strong Downtrend,1,69.99,-3.54,False,74.92,-9.89,False,74.03,-8.81,False,49.0,0
LUV,LUV,Southwest Airlines Co.,사우스웨스트 항공(주),산업재,Southwest Airlines Co.는 미국 및 국제적으로 정기 항공 운송 서비스를 제공하는 여객 항공사로 운영됩니다. 그것,38.01,-0.5,42.3,54.56,26.12,-30.3,0.58,25.3,45.12,18.7,Neutral,3,44.0,-13.61,False,41.23,-7.81,False,36.66,3.68,False,41.0,0
SBUX,SBUX,Starbucks Corp.,스타벅스,외식·음료,글로벌 커피 프랜차이즈,97.28,-0.62,51.7,101.44,77.4,-4.1,1.52,81.1,101.41,4.2,Strong Uptrend,5,96.17,1.15,True,91.39,6.44,False,89.0,9.3,False,46.0,1
SWK,SWK,"Stanley Black & Decker, Inc.","스탠리 블랙 & 데커, Inc.",산업재,"Stanley Black & Decker, Inc.는 미국, 캐나다, 기타 아메리카, 유럽, 유럽에서 수공구, 전동 공구, 아웃도어 제품 및 관련 액세서리를 제공합니다.",78.33,-1.92,60.2,90.95,56.23,-13.9,0.99,29.6,89.22,13.9,Uptrend,4,77.22,1.44,True,75.2,4.16,False,71.99,8.81,False,58.0,1
STLD,STLD,"Steel Dynamics, Inc.","스틸 다이나믹스, Inc.",원자재,"Steel Dynamics, Inc.는 자회사와 함께 미국에서 철강 생산업체이자 금속 재활용업체로 운영되고 있습니다. 이는 4개 부문을 통해 운영됩니다: S",226.96,0.85,77.3,227.46,120.2,-0.2,0.94,24.3,222.52,-2.0,Strong Uptrend,5,190.4,19.2,False,178.7,27.01,False,156.1,45.39,False,8.0,0
SMCI,SMCI,Super Micro Computer Inc.,슈퍼마이크로,AI 서버,AI·데이터센터용 고성능 서버,27.25,-2.15,50.9,60.71,20.53,-55.1,0.69,19.9,33.2,21.8,Strong Downtrend,0,28.61,-4.75,False,30.75,-11.38,False,39.19,-30.47,False,30.0,0
SYF,SYF,Synchrony Financial,싱크로니 파이낸셜,금융 서비스,싱크로니 파이낸셜(Synchrony Financial)은 자회사와 함께 미국에서 소비자 금융 서비스 회사로 운영되고 있습니다. 회사는 신용상품을 제공합니다.,76.25,-0.65,60.8,88.11,51.02,-13.5,0.8,7.9,89.18,17.0,Neutral,3,70.88,7.58,False,74.88,1.83,True,71.72,6.32,False,65.0,1
SNPS,SNPS,Synopsys Inc.,시놉시스,EDA 소프트웨어,반도체 설계 자동화(EDA) 툴,483.89,-2.94,63.4,645.35,380.47,-25.0,0.9,74.1,534.65,10.5,Strong Downtrend,1,429.31,12.71,False,444.11,8.96,False,484.01,-0.02,True,32.0,1
STE,STE,STERIS plc,스테리스 PLC,헬스케어,"STERIS plc는 전 세계적으로 감염 예방 제품과 서비스를 제공합니다. 헬스케어, 응용 멸균 기술(AST), 세 가지 부문으로 운영됩니다.",219.75,-1.1,43.3,267.97,212.35,-18.0,0.64,30.6,279.29,27.1,Strong Downtrend,1,232.03,-5.29,False,245.15,-10.36,False,242.13,-9.24,False,40.0,0
SYK,SYK,Stryker Corporation,스트라이커 코퍼레이션,헬스케어,Stryker Corporation은 미국 및 국제적으로 의료 기술 회사로 운영되고 있습니다. MedSurg와 Neurotechno라는 두 부문을 통해 운영됩니다.,321.43,-2.3,34.8,400.53,321.43,-19.7,0.79,38.3,419.11,30.4,Strong Downtrend,0,350.43,-8.28,False,354.4,-9.3,False,367.11,-12.44,False,28.0,0
STT,STT,State Street Corporation,스테이트 스트리트 코퍼레이션,금융 서비스,"State Street Corporation은 기관 투자자에게 다양한 금융 상품과 서비스를 제공합니다. 보관, 회계, 자금 관리 서비스를 제공합니다.",152.48,-1.0,73.9,154.02,85.18,-1.0,0.77,15.5,157.46,3.3,Strong Uptrend,5,131.1,16.31,False,127.43,19.66,False,117.06,30.26,False,19.0,0
SYY,SYY,Sysco Corporation,시스코 주식회사,필수 소비재,Sysco Corporation은 자회사를 통해 다양한 식품 및 관련 제품의 마케팅 및 유통에 종사하고 있습니다.,73.37,-2.64,39.6,90.48,68.05,-18.9,1.1,,,,Downtrend,2,81.44,-9.91,False,77.97,-5.9,False,77.15,-4.9,False,26.0,0
